claims_in_past_90_days,days_since_last_claim,amount_vs_policy_max_ratio,user_role,amount_claimed,budget_utilization_ratio,days_since_expense,is_weekend_expense,historical_approval_rate,has_policy_violation,violation_severity,manager_comment_length,flags_count,is_fraud
1,58,0.0908,Director,212.59,0.0115,15,False,0.8888,True,low,11,1,0
5,42,0.2472,Employee,114.84,0.0336,2,False,0.8838,False,none,0,0,0
4,12,0.3141,Executive,1736.91,0.0587,1,True,0.9402,False,none,9,0,0
3,30,0.1966,Manager,150.17,0.0251,0,False,0.8878,False,none,12,0,0
5,36,0.028,Contractor,7.93,0.0097,2,False,0.9471,False,none,3,0,0
1,42,0.2021,Employee,95.25,0.0319,16,False,0.9567,False,none,4,0,0
0,-1,0.6806,Employee,357.55,0.109,7,False,0.0,False,none,4,0,0
3,25,0.2236,Manager,227.97,0.027,3,False,0.9605,False,none,6,0,0
1,43,0.369,Manager,367.97,0.0427,1,False,0.9038,False,none,5,0,0
3,59,0.745,Employee,450.42,0.1704,19,False,0.8775,False,none,2,0,0
2,24,0.3374,Employee,209.01,0.0747,9,False,0.8891,False,none,15,0,0
4,9,1.108,Manager,1438.66,0.1458,0,True,0.747,True,high,126,6,1
1,37,0.6885,Director,2009.5343097555365,0.0837,3,False,0.9839,False,none,5,0,0
1,1,0.6165,Employee,320.11,0.0871,1,False,0.9178,False,none,5,0,0
1,26,0.1193,Manager,146.69,0.0205,30,False,0.9144,True,low,44,1,0
1,13,0.0,Employee,321.54,0.1242,6,True,0.8527,False,none,7,0,0
1,11,0.4823,Employee,265.91,0.0804,7,True,0.8598,False,none,14,0,0
0,-1,0.3211,Employee,198.7,0.058,3,False,0.0,False,none,11,0,0
1,15,0.1362,Employee,82.66,0.0285,2,True,0.9591,False,none,5,0,0
2,99,0.7892,Manager,806.04,0.1035,204,True,0.6986,True,medium,36,2,1
3,10,0.2244,Employee,125.85,0.0462,0,False,0.8808,True,low,36,1,0
4,54,0.239,Manager,162.14,0.0239,3,False,0.9848,False,none,9,0,0
2,72,0.68,Employee,276.07,0.0816,363,False,0.5886,True,medium,100,2,1
0,-1,0.5015,Employee,253.7586065057841,0.0801,10,False,0.0,False,none,15,0,0
23,2,0.2869,Contractor,42.36,0.0847,2,True,0.615,False,none,1,1,1
0,-1,0.5637,Employee,292.2372265714251,0.0716,5,False,0.0,False,none,0,0,0
2,40,0.3781,Manager,439.16,0.0682,7,False,0.8902,False,none,10,0,0
1,55,0.0662,Employee,36.43,0.0122,4,False,0.9217,False,none,5,0,0
5,25,3.2779,Manager,2867.34,0.3573,19,True,0.5057,True,high,256,5,1
4,13,6.1231,Manager,7292.73,1.1489,18,False,0.223,True,high,267,5,1
2,37,0.2911,Manager,241.15,0.0246,7,False,0.8836,False,none,3,0,0
3,10,0.7566,Manager,638.91,0.0825,5,False,0.9759,False,none,1,0,0
3,2,3.7616,Director,5780.47,0.297,1,True,0.5283,True,high,62,4,1
5,29,0.5434,Employee,322.0049601022256,0.09,7,False,0.9702,False,none,14,0,0
3,3,0.3677,Executive,1677.47,0.0,3,True,0.9336,True,low,48,1,0
4,30,0.2245,Manager,199.79,0.033,5,False,0.9926,True,low,24,1,0
2,24,0.291,Employee,141.18,0.039,1,True,0.9574,False,none,7,0,0
2,66,0.5822,Employee,313.03,0.1273,203,True,0.6477,True,medium,43,5,1
2,53,0.6186,Employee,378.903608927634,0.1657,1,False,0.9672,False,none,13,0,0
8,10,1.6969,Manager,1512.28,0.1954,0,True,0.7855,True,medium,62,6,1
0,-1,0.2489,Employee,99.49,0.0289,2,False,0.0,False,none,5,0,0
2,33,0.0405,Employee,19.31,0.008,3,False,0.9822,False,none,7,0,0
3,27,0.4832,Executive,2323.7,0.0463,3,False,0.9404,False,none,10,0,0
2,19,0.6903,Director,1972.54,0.095,0,False,0.953,False,none,5,0,0
2,31,0.1195,Manager,101.76,0.0106,11,False,0.9374,False,none,9,0,0
2,4,0.0,Employee,257.81,0.0758,0,True,0.9505,False,none,5,0,0
1,14,0.9314,Manager,792.966029392735,0.1179,15,True,0.963,False,none,3,0,0
1,25,0.3687,Manager,360.81,0.0449,2,False,0.8856,False,none,9,0,0
2,44,0.4534,Contractor,78.68,0.0894,8,False,0.8969,True,low,26,1,0
2,41,0.6241,Director,1499.9031707749266,0.1013,12,False,0.9557,False,none,6,0,0
0,-1,0.4123,Executive,1953.29,0.0617,0,True,0.0,False,none,3,0,0
2,17,0.2356,Employee,132.42,0.0564,3,False,0.8508,False,none,1,0,0
2,43,0.6579,Employee,294.08,0.0938,0,False,0.8952,False,none,2,0,0
1,33,0.1277,Employee,55.98,0.0194,9,False,0.8739,False,none,11,0,0
2,49,0.0914,Employee,41.77,0.0125,4,False,0.9427,False,none,0,0,0
3,22,9.6917,Employee,5293.79,1.6261,8,False,0.3283,True,high,172,8,1
8,1,1.6401,Employee,823.18,0.3148,1,True,0.7593,True,medium,181,4,1
35,0,0.1452,Contractor,39.51,0.0411,5,False,0.8595,False,none,3,2,1
3,53,0.122,Director,418.74,0.0282,0,False,0.991,False,none,14,0,0
2,5,0.2322,Contractor,50.82,0.0452,1,False,0.9362,False,none,12,0,0
0,-1,0.2425,Employee,132.63,0.0387,3,True,0.0,False,none,2,0,0
1,7,0.4767,Employee,196.73,0.078,12,False,0.8935,False,none,9,0,0
5,35,0.7607,Employee,330.9492443602515,0.0873,4,False,0.883,False,none,9,0,0
1,47,0.1259,Employee,55.41,0.0145,12,False,0.9472,True,low,45,1,0
24,0,0.5722,Contractor,114.76,0.1418,5,False,0.7238,False,none,16,3,1
20,2,0.2655,Employee,121.95,0.0357,0,False,0.8797,False,none,14,3,1
2,38,0.6086,Contractor,124.29374364730262,0.1113,2,False,0.9231,False,none,7,0,0
6,10,2.5853,Manager,1776.5,0.2308,1,True,0.6774,True,medium,195,6,1
1,15,0.6354,Employee,309.5937388502153,0.0,4,False,0.9568,False,none,11,0,0
1,91,0.8167,Manager,726.75,0.1143,462,True,0.5527,True,medium,65,2,1
3,5,0.4861,Employee,264.63,0.088,5,False,0.9591,False,none,0,0,0
1,17,0.0636,Employee,36.15,0.0097,0,False,0.9315,False,none,4,0,0
0,-1,0.0364,Employee,19.37,0.0057,18,False,0.0,False,none,12,0,0
0,-1,0.1542,Contractor,26.32,0.0331,6,False,0.0,False,none,4,0,0
2,48,0.6803,Employee,289.19,0.0775,1,False,0.9598,True,low,41,1,0
5,51,0.177,Employee,103.8,0.031,5,False,0.9042,False,none,1,0,0
2,76,0.8259,Manager,638.35,0.0785,476,True,0.613,True,medium,76,5,1
1,15,0.5028,Director,1257.79,0.0569,1,False,0.9275,False,none,15,0,0
2,15,0.0,Director,252.55,0.0099,3,False,0.8616,False,none,5,0,0
6,22,0.2936,Manager,340.16,0.079,6,False,0.958,False,none,6,0,0
1,38,0.2134,Manager,195.39,0.0215,19,False,0.8742,True,low,46,1,0
10,10,1.5647,Employee,866.84,0.2656,0,True,0.7514,True,high,105,2,1
1,39,0.2736,Executive,1493.3,0.0224,7,False,0.8714,False,none,8,0,0
0,-1,0.5379,Manager,609.801951355682,0.0889,9,False,0.0,False,none,0,0,0
3,7,0.5641,Director,1671.87,0.0766,3,False,0.8766,False,none,3,0,0
39,2,0.1262,Manager,100.89,0.0111,4,False,0.8624,False,none,16,3,1
2,52,0.1817,Director,590.85,0.0269,10,False,0.9612,False,none,3,0,0
2,39,0.5461,Employee,246.90053711628408,0.0995,4,False,0.9815,False,none,0,0,0
1,21,0.0,Employee,395.52,0.1431,5,True,0.9113,False,none,8,0,0
1,26,0.1709,Employee,89.91,0.0296,2,False,0.9632,False,none,15,0,0
0,-1,0.2607,Employee,90.67,0.0247,7,False,0.0,False,none,4,0,0
2,11,0.0586,Manager,76.55,0.0107,2,False,0.865,False,none,1,0,0
2,60,0.0,Executive,289.9653198548323,0.0056,2,True,0.94,False,none,11,0,0
2,98,0.662,Contractor,121.45,0.1154,209,True,0.6921,True,medium,31,5,1
0,-1,0.3569,Manager,288.55,0.0337,3,False,0.0,False,none,7,0,0
2,6,0.6411,Manager,611.52,0.0938,1,False,0.9995,False,none,12,0,0
1,36,0.0,Employee,140.31,0.0387,5,False,0.8927,False,none,11,0,0
0,-1,0.5799,Director,1235.39,0.0607,0,False,0.0,True,low,21,1,0
2,52,0.3573,Employee,175.65,0.0565,0,False,0.927,False,none,8,0,0
2,50,0.806,Executive,3375.04,0.0545,4,False,0.9188,False,none,0,0,0
2,45,0.6212,Employee,297.25468667101165,0.0939,4,False,0.8845,False,none,0,0,0
3,22,0.0715,Employee,40.93,0.0146,5,False,0.8614,False,none,11,0,0
2,13,0.361,Employee,179.63,0.062,2,True,0.9248,False,none,8,0,0
2,7,0.5858,Employee,271.2519839060923,0.067,0,True,0.868,False,none,15,0,0
1,40,0.1514,Manager,160.26,0.021,0,False,0.8973,False,none,8,0,0
2,37,0.2736,Executive,1179.18,0.0176,15,False,0.8692,False,none,1,0,0
4,45,0.0905,Employee,48.93,0.015,2,False,0.9277,True,low,23,1,0
2,17,0.5319,Employee,276.94,0.0896,11,False,0.8856,False,none,11,0,0
2,26,0.7008,Employee,427.97175025169514,0.1264,2,True,0.8919,False,none,7,0,0
0,-1,0.409,Manager,347.64,0.0392,8,True,0.0,False,none,4,0,0
2,41,0.191,Contractor,34.54,0.0535,7,False,0.9276,False,none,9,0,0
1,14,0.0,Director,294.9190170802921,0.0147,0,False,0.9721,False,none,14,0,0
2,23,0.4945,Employee,196.9,0.0567,1,True,0.853,False,none,6,0,0
1,21,0.6565,Manager,514.0469851775701,0.077,8,False,0.951,False,none,2,0,0
3,52,0.537,Employee,335.31,0.129,3,False,0.9893,False,none,12,0,0
2,19,0.3618,Contractor,69.03,0.0832,9,False,0.9566,False,none,14,0,0
2,11,0.3052,Director,1462.46,0.0675,5,True,0.8776,False,none,8,0,0
1,5,0.1934,Manager,214.84,0.0329,6,False,0.9905,True,low,35,1,0
1,60,0.5464,Executive,2570.627353728933,0.0503,0,False,0.9828,False,none,9,0,0
2,23,0.2939,Employee,126.09,0.0562,0,False,0.9791,False,none,8,0,0
2,30,0.2035,Employee,95.47,0.0439,4,False,0.9447,False,none,9,0,0
1,27,0.6693,Employee,228.5095261274457,0.1221,3,False,0.889,True,low,18,1,0
2,31,0.0,Employee,337.92,0.1045,4,False,0.8949,False,none,7,0,0
1,16,0.1676,Employee,79.76,0.0285,1,False,0.8745,False,none,12,0,0
1,40,0.264,Contractor,61.86,0.0649,7,False,0.9711,False,none,8,0,0
3,40,0.229,Director,488.04,0.0246,0,False,0.9179,False,none,10,0,0
24,1,0.1302,Contractor,27.51,0.0204,3,False,0.6698,False,none,0,1,1
2,30,0.2676,Employee,143.76,0.0445,1,True,0.9545,True,low,19,1,0
3,22,9.2177,Manager,11473.45,1.7074,5,True,0.6873,True,high,163,8,1
2,48,0.2108,Executive,1040.42,0.0167,10,False,0.9656,False,none,15,0,0
2,48,0.1579,Executive,923.21,0.0335,29,False,0.9906,False,none,9,0,0
1,41,0.4726,Director,1477.58,0.1183,2,True,0.9151,False,none,3,0,0
2,45,0.8799,Employee,423.5223302785353,0.1611,1,False,0.9394,True,low,20,1,0
0,-1,0.9178,Manager,865.8411495090995,0.113,8,True,0.0,False,none,4,0,0
3,51,0.8702,Manager,916.96,0.088,5,False,0.9467,False,none,6,0,0
30,2,0.1316,Employee,71.25,0.0185,2,False,0.747,False,none,5,3,1
7,56,0.1794,Employee,102.21,0.0374,5,True,0.9332,False,none,9,0,0
1,47,0.1387,Employee,68.06,0.03,1,True,0.8778,False,none,7,0,0
2,44,0.0821,Contractor,19.49,0.021,0,False,0.9246,False,none,10,0,0
3,9,0.5241,Employee,214.46528895660063,0.0548,13,True,0.8768,False,none,6,0,0
0,-1,0.8465,Employee,510.51,0.2378,367,True,0.6818,True,medium,31,2,1
2,52,0.1594,Employee,66.69,0.0253,8,False,0.9458,False,none,13,0,0
1,47,0.4831,Manager,550.83,0.0603,6,False,0.8606,False,none,3,0,0
2,27,6.7752,Employee,2704.29,1.4839,18,True,0.5831,True,high,191,7,1
3,36,0.3026,Manager,323.78,0.0589,11,False,0.9102,False,none,14,0,0
1,27,0.5304,Director,1507.33,0.0832,0,False,0.9646,False,none,7,0,0
0,-1,0.1155,Employee,66.51,0.0198,2,False,0.0,False,none,12,0,0
3,10,9.9506,Contractor,1892.97,0.0,14,True,0.3074,True,high,105,5,1
1,37,0.6682,Director,2138.39,0.0831,7,True,0.9889,True,low,32,1,0
0,-1,0.6409,Employee,236.36245133696303,0.0622,9,False,0.0,False,none,6,0,0
4,45,0.5354,Manager,650.14,0.0579,6,False,0.9554,True,low,29,1,0
1,116,0.6466,Director,2068.08,0.1418,402,False,0.7791,True,medium,59,2,1
1,4,0.2229,Director,762.96,0.037,27,True,0.8957,False,none,4,0,0
1,29,0.5477,Manager,609.09,0.0677,3,False,0.9629,True,low,37,1,0
1,4,0.3788,Employee,234.46,0.0633,5,False,0.9322,False,none,13,0,0
1,42,0.7683,Employee,371.840119917421,0.1031,5,False,0.9357,False,none,7,0,0
2,8,0.2876,Employee,109.12,0.0338,0,False,0.9508,False,none,10,0,0
5,53,0.6378,Manager,869.99,0.0984,2,False,0.9985,False,none,1,0,0
2,6,0.3898,Employee,204.32,0.0885,0,True,0.8669,False,none,4,0,0
0,-1,0.0,Director,280.6014478870292,0.0146,4,False,0.0,True,low,23,1,0
3,40,0.5427,Employee,246.86,0.1063,1,True,0.9595,False,none,0,0,0
0,-1,0.5331,Director,1691.5035917321438,0.0833,2,False,0.0,False,none,8,0,0
2,114,0.0,Manager,868.61,0.1112,364,True,0.5057,True,medium,59,5,1
1,39,0.2451,Employee,130.12,0.05,3,True,0.9297,False,none,14,0,0
1,32,0.0,Manager,238.86,0.0331,18,True,0.909,False,none,11,0,0
1,4,0.2786,Employee,91.88,0.0338,0,False,0.9439,False,none,0,0,0
1,9,0.0879,Director,319.1,0.0189,1,False,0.8632,False,none,7,0,0
1,29,0.657,Employee,303.56,0.0949,3,False,0.9313,False,none,6,0,0
1,59,0.0778,Employee,35.94,0.0107,4,True,0.9964,False,none,5,0,0
1,57,0.125,Employee,47.92,0.0159,3,True,0.8718,False,none,13,0,0
0,-1,0.1672,Employee,96.64,0.0272,2,False,0.0,False,none,6,0,0
2,96,0.8655,Employee,583.26,0.2078,493,True,0.6789,True,medium,33,3,1
4,46,0.3465,Manager,402.93,0.0459,2,True,0.9474,False,none,15,0,0
23,1,0.0,Employee,41.16,0.0139,5,False,0.8273,False,none,5,1,1
3,30,0.6787,Executive,2439.7710304785774,0.0493,2,False,0.9831,False,none,12,0,0
2,42,0.2263,Employee,101.23,0.0556,4,False,0.9814,False,none,14,0,0
2,48,0.7958,Director,2552.1942270935374,0.1373,2,False,0.8559,False,none,1,0,0
1,11,0.13,Employee,53.38,0.0165,1,False,0.9134,True,low,43,1,0
3,12,0.5522,Employee,292.16,0.1094,2,False,0.9668,False,none,4,0,0
0,-1,0.0,Employee,390.23,0.1456,4,False,0.0,False,none,2,0,0
1,8,0.421,Manager,454.77,0.052,10,False,0.8637,False,none,2,0,0
0,-1,0.1835,Employee,73.79,0.0296,10,False,0.0,False,none,5,0,0
2,12,0.1628,Employee,90.09,0.0241,3,True,0.9654,False,none,14,0,0
2,49,0.1611,Employee,87.92,0.0361,3,False,0.888,False,none,0,0,0
5,29,0.0379,Employee,16.65,0.0051,0,False,0.8619,False,none,8,0,0
4,42,0.1371,Employee,61.72,0.0234,0,True,0.9024,True,low,46,1,0
1,12,0.7293,Employee,368.7719076676134,0.137,2,False,0.8742,False,none,5,0,0
2,21,0.4083,Manager,390.48,0.0551,2,False,0.9053,True,low,37,1,0
2,22,0.2148,Contractor,39.1,0.0312,4,False,0.9291,False,none,1,0,0
10,5,1.5868,Manager,1700.6,0.2203,1,True,0.6435,True,high,184,4,1
1,47,0.1656,Manager,168.8,0.0168,16,False,0.9448,False,none,7,0,0
2,8,0.0,Executive,422.0017041571547,0.0073,1,False,0.9606,False,none,13,0,0
1,13,0.4423,Employee,229.83,0.0718,16,False,0.9535,True,low,29,1,0
2,47,0.0,Employee,343.8744359382507,0.0975,0,False,0.9353,False,none,6,0,0
2,42,0.9385,Employee,315.3810209581504,0.1141,13,True,0.8704,False,none,10,0,0
2,37,0.1321,Director,359.33,0.0169,3,False,0.9587,False,none,6,0,0
5,10,0.5364,Employee,258.18315548689424,0.1277,0,True,0.8921,False,none,5,0,0
3,46,0.1062,Employee,61.36,0.0181,11,False,0.9787,False,none,2,0,0
1,20,0.1264,Employee,77.56,0.0332,2,False,0.8763,True,low,22,1,0
2,13,0.0,Employee,180.2,0.0684,4,False,0.901,False,none,9,0,0
0,-1,0.1847,Employee,123.96,0.0545,3,False,0.0,False,none,1,0,0
6,44,0.5628,Manager,531.61,0.0,2,False,0.9772,False,none,1,0,0
2,117,0.7641,Manager,835.44,0.0948,287,False,0.5602,True,medium,65,4,1
2,8,0.3395,Manager,277.57,0.0437,4,False,0.8523,False,none,6,0,0
5,37,0.0685,Employee,37.16,0.0087,2,True,0.8867,False,none,10,0,0
2,25,0.0,Contractor,43.1,0.0386,4,False,0.8581,False,none,14,0,0
3,35,0.1494,Employee,102.9,0.0282,8,False,0.8618,False,none,4,0,0
2,101,1.0025,Director,2359.03,0.1352,418,False,0.5695,True,medium,48,3,1
1,43,0.3433,Manager,284.87,0.0286,8,False,0.8995,False,none,15,0,0
3,29,4.6169,Employee,2118.51,0.5738,9,True,0.4028,True,high,303,8,1
7,10,2.4872,Employee,778.56,0.2814,1,True,0.4954,True,medium,90,6,1
2,51,0.283,Employee,154.19,0.0572,5,False,0.997,False,none,7,0,0
1,8,0.2254,Manager,228.09,0.0262,4,False,0.9388,False,none,14,0,0
0,-1,0.4285,Executive,2215.32,0.0428,2,False,0.0,False,none,15,0,0
2,49,0.7359,Contractor,82.85,0.0674,0,True,0.9454,False,none,4,0,0
2,57,0.0662,Employee,35.91,0.0152,2,False,0.8975,False,none,9,0,0
2,38,0.1242,Director,344.64,0.0185,3,False,0.8512,False,none,4,0,0
5,36,0.2596,Contractor,48.89,0.0457,3,False,0.9731,False,none,0,0,0
1,25,0.6536,Manager,557.75,0.0511,3,False,0.9153,False,none,4,0,0
2,56,0.5848,Employee,324.76788905739653,0.1135,9,True,0.9505,True,low,11,1,0
4,24,3.135,Director,13825.63,1.4798,18,True,0.4272,True,high,241,6,1
1,32,0.2207,Employee,125.22,0.0645,19,False,0.977,False,none,13,0,0
4,24,0.0,Employee,139.08,0.0472,2,False,0.867,False,none,4,0,0
1,34,0.5487,Employee,297.4,0.1155,4,False,0.8617,True,low,40,1,0
1,38,0.3405,Manager,427.77,0.0439,3,True,0.8969,False,none,0,0,0
1,52,0.3108,Employee,119.6,0.0519,7,True,0.8942,False,none,9,0,0
1,4,0.1457,Employee,60.61,0.0212,9,False,0.9484,False,none,0,0,0
2,9,0.2108,Contractor,45.06,0.041,0,False,0.9424,False,none,3,0,0
0,-1,0.5144,Director,953.88,0.0377,7,True,0.0,False,none,7,0,0
3,10,0.3172,Manager,291.12,0.0371,1,False,0.9393,False,none,13,0,0
1,47,0.3106,Employee,123.62,0.0347,2,True,0.9763,False,none,3,0,0
4,25,5.3485,Employee,3091.47,0.9485,13,True,0.4652,True,high,103,6,1
2,3,0.1551,Manager,169.7,0.0247,2,False,0.8646,False,none,13,0,0
1,17,0.0251,Manager,29.32,0.004,3,False,0.9482,False,none,7,0,0
2,12,0.1256,Employee,58.08,0.0184,0,True,0.897,True,low,14,1,0
3,16,7.9394,Contractor,1331.8,1.8222,6,True,0.5097,True,high,340,3,1
1,8,0.567,Director,2278.629204563383,0.1378,1,False,0.863,False,none,5,0,0
1,41,0.1984,Manager,164.32,0.0257,5,False,0.918,False,none,10,0,0
1,4,0.2014,Manager,222.16,0.0232,2,False,0.8887,False,none,2,0,0
0,-1,0.496,Director,1839.69,0.1209,24,True,0.0,False,none,6,0,0
2,5,0.1834,Employee,108.08,0.0264,2,False,0.9357,False,none,15,0,0
0,-1,0.3706,Manager,423.37,0.0463,348,False,0.6724,True,medium,91,5,1
3,1,0.3759,Director,1043.71,0.048,8,False,0.9077,False,none,3,0,0
2,41,0.1549,Director,504.21,0.0223,0,False,0.9996,False,none,10,0,0
4,16,6.6586,Employee,3027.58,0.856,14,False,0.6482,True,high,276,8,1
2,13,0.577,Contractor,136.20206062129117,0.1018,7,False,0.8538,False,none,12,0,0
1,1,1.0045,Employee,594.41,0.1729,1,True,0.4224,True,medium,80,5,1
0,-1,0.1398,Manager,157.15,0.0267,0,False,0.0,False,none,7,0,0
0,-1,0.3408,Contractor,77.84,0.0641,6,False,0.0,True,low,18,1,0
29,2,0.036,Manager,33.9,0.0073,4,True,0.8452,False,none,15,1,1
0,-1,0.243,Manager,232.84,0.0263,1,False,0.0,False,none,12,0,0
2,51,0.2423,Executive,1206.0,0.0238,1,True,0.882,False,none,2,0,0
5,11,5.79,Employee,3021.84,0.992,9,True,0.5955,True,high,256,8,1
0,-1,0.122,Employee,80.82,0.0194,4,False,0.0,False,none,9,0,0
1,41,0.2477,Director,743.07,0.033,6,False,0.8906,False,none,5,0,0
4,41,0.4648,Contractor,97.22,0.1547,0,False,0.974,False,none,7,0,0
3,35,0.1601,Executive,848.48,0.0206,6,False,0.9261,False,none,6,0,0
0,-1,0.0503,Employee,31.02,0.0138,0,False,0.0,False,none,1,0,0
1,2,1.3892,Employee,793.07,0.3118,0,True,0.7699,True,medium,57,3,1
0,-1,0.1697,Employee,110.9,0.0426,6,False,0.0,False,none,10,0,0
0,-1,0.155,Employee,81.81,0.0368,3,True,0.0,False,none,2,0,0
2,30,0.2895,Employee,162.38,0.0348,1,False,0.8767,False,none,6,0,0
0,-1,0.2198,Executive,914.12,0.0194,0,True,0.0,False,none,14,0,0
4,51,0.71,Employee,352.77,0.1115,2,False,0.9692,False,none,7,0,0
8,5,1.8096,Director,5527.67,0.2227,0,True,0.692,True,medium,133,3,1
5,58,0.1712,Employee,72.03,0.0261,6,False,0.8508,True,low,40,1,0
0,-1,0.4035,Employee,214.91,0.0938,1,False,0.0,True,low,41,1,0
2,9,0.0,Employee,66.61,0.0157,16,False,0.9038,False,none,0,0,0
0,-1,0.744,Employee,368.01,0.1527,0,True,0.0,False,none,4,0,0
1,41,0.0994,Employee,72.78,0.0233,5,False,0.8502,False,none,10,0,0
5,37,0.1101,Employee,76.74,0.0257,5,False,0.9692,True,low,31,1,0
3,8,0.3396,Contractor,53.26,0.0733,0,False,0.9074,True,low,33,1,0
2,22,0.5986,Employee,276.88,0.0953,7,True,0.8858,False,none,6,0,0
2,28,0.0972,Manager,116.87,0.0266,4,True,0.8916,False,none,15,0,0
1,58,0.2641,Director,778.44,0.0365,5,False,0.8938,False,none,2,0,0
0,-1,0.0863,Director,233.35,0.0152,10,False,0.0,True,low,20,1,0
1,41,0.2653,Manager,170.13,0.0292,8,False,0.8534,False,none,4,0,0
2,2,0.3246,Employee,225.73,0.0727,4,False,0.9808,False,none,10,0,0
1,45,0.2404,Employee,77.01,0.0198,6,False,0.9295,False,none,4,0,0
4,19,0.7045,Employee,326.7975483413473,0.076,0,True,0.9655,False,none,14,0,0
1,12,0.0725,Manager,84.96,0.0103,2,False,0.9759,False,none,4,0,0
4,24,0.4103,Employee,172.2,0.0676,3,False,0.8777,True,low,30,1,0
1,8,0.1398,Employee,85.22,0.0261,10,False,0.9881,False,none,4,0,0
5,33,0.0335,Director,118.7,0.0055,0,False,0.8997,False,none,9,0,0
2,47,0.2957,Manager,260.82,0.0279,4,False,0.986,False,none,15,0,0
1,54,0.7209,Employee,283.31985331348,0.0991,0,False,0.8831,False,none,6,0,0
5,35,0.0668,Employee,36.23,0.0111,2,False,0.9774,False,none,12,0,0
1,24,0.3924,Employee,237.95,0.0785,4,False,0.9096,False,none,12,0,0
2,6,0.454,Employee,168.52,0.0531,5,False,0.8824,False,none,13,0,0
1,58,0.1796,Employee,78.78,0.0269,1,False,0.9121,False,none,4,0,0
3,38,0.4227,Employee,188.59,0.0646,3,True,0.9634,False,none,8,0,0
3,12,0.5753,Employee,143.91413336529442,0.0358,0,False,0.9748,False,none,9,0,0
0,-1,0.1429,Employee,101.52,0.0302,0,True,0.0,False,none,15,0,0
3,25,2.7133,Manager,3158.83,0.5872,7,False,0.4905,True,high,211,7,1
1,33,0.3254,Manager,333.15,0.0391,4,True,0.9599,False,none,1,0,0
23,1,0.1117,Employee,68.73,0.0179,2,True,0.6875,False,none,2,3,1
1,35,0.2391,Manager,224.69,0.0586,0,False,0.8984,False,none,9,0,0
2,10,0.4561,Manager,450.21,0.0551,1,False,0.8519,False,none,15,0,0
1,54,0.0868,Director,292.71,0.0121,1,False,0.8783,False,none,3,0,0
4,23,0.1188,Director,544.87,0.022,2,False,0.8967,False,none,10,0,0
2,45,0.4205,Employee,223.82,0.0755,4,False,0.8714,False,none,4,0,0
1,31,0.4913,Employee,219.42,0.0673,5,True,0.9636,False,none,1,0,0
2,7,0.0,Director,252.82490910963207,0.0133,28,False,0.9674,False,none,6,0,0
2,38,0.1247,Employee,67.34,0.0269,11,True,0.9022,False,none,7,0,0
2,46,0.1249,Contractor,23.56,0.0185,4,False,0.8787,False,none,0,0,0
1,24,0.8893,Contractor,135.86973389639775,0.1291,6,True,0.9547,False,none,3,0,0
2,8,0.3623,Employee,131.94,0.0444,5,False,0.9642,False,none,4,0,0
1,32,0.4076,Employee,259.9,0.0815,1,False,0.8674,False,none,9,0,0
2,28,0.0713,Director,276.72,0.0102,3,True,0.8783,False,none,15,0,0
0,-1,0.0,Employee,72.54,0.0202,4,False,0.0,False,none,2,0,0
2,20,2.9853,Employee,1226.61,0.414,11,False,0.2614,True,high,285,6,1
2,52,0.4074,Manager,476.91,0.0419,9,False,0.9466,False,none,12,0,0
5,32,0.5672,Employee,141.18656707257603,0.0396,0,False,0.9246,False,none,3,0,0
3,39,0.1874,Director,468.76,0.0269,0,True,0.9519,False,none,3,0,0
1,19,0.4111,Manager,323.46,0.0576,8,False,0.9493,False,none,10,0,0
1,57,0.0,Employee,243.21,0.0668,0,False,0.9872,False,none,12,0,0
4,57,0.9287,Contractor,181.7442261119216,0.1515,10,False,0.9559,False,none,12,0,0
1,37,0.3739,Employee,215.15,0.0759,9,False,0.9205,False,none,1,0,0
2,19,0.3978,Employee,280.43,0.0935,1,True,0.8981,True,low,33,1,0
4,7,0.0,Manager,308.28,0.0458,16,False,0.9142,False,none,1,0,0
3,5,0.2338,Employee,119.5,0.0496,3,True,0.9803,False,none,10,0,0
